epoch,accuracy,loss,val_accuracy,val_loss
0,0.08162333816289902,3.2591006755828857,0.10395938903093338,3.3717751502990723
1,0.29203975200653076,2.321293592453003,0.49373942613601685,1.6092349290847778
2,0.585931122303009,1.249251127243042,0.6508967876434326,1.0639911890029907
3,0.6798224449157715,0.9318689703941345,0.6775634288787842,0.9667912125587463
4,0.7272796630859375,0.7853956818580627,0.6264635920524597,1.1904325485229492
5,0.7571761012077332,0.6963614225387573,0.7161421179771423,0.8853216171264648
6,0.7792602181434631,0.6309340000152588,0.759729266166687,0.7301380634307861
7,0.7957387566566467,0.5801330804824829,0.7672419548034668,0.7077478170394897
